"batch_id","run_id","line","timestamp","agent","graph","transaction_id","trigger","status","error","rule_count","started_at","finished_at"
"react-baseline-vs-ccrs-v1","001-baseline","4965","1780862441148","react_baseline_v1_01","http://127.0.1.1:8080/cells/4/9","10089","POST","COMMITTED",,"9","1780862441072","1780862441146"
"react-baseline-vs-ccrs-v1","001-baseline","4967","1780862445224","react_baseline_v1_01","http://127.0.1.1:8080/cells/5/9","10090","POST","COMMITTED",,"9","1780862445140","1780862445223"
"react-baseline-vs-ccrs-v1","001-baseline","4969","1780862449951","react_baseline_v1_01","http://127.0.1.1:8080/cells/6/9","10091","POST","COMMITTED",,"9","1780862449869","1780862449945"
"react-baseline-vs-ccrs-v1","001-baseline","4971","1780862454596","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/9","10092","POST","COMMITTED",,"9","1780862454512","1780862454592"
"react-baseline-vs-ccrs-v1","001-baseline","4973","1780862459641","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/10","10093","POST","COMMITTED",,"9","1780862459550","1780862459628"
"react-baseline-vs-ccrs-v1","001-baseline","4975","1780862463773","react_baseline_v1_01","http://127.0.1.1:8080/cells/8/10","10094","POST","COMMITTED",,"9","1780862463698","1780862463765"
"react-baseline-vs-ccrs-v1","001-baseline","4976","1780862468178","react_baseline_v1_01","http://127.0.1.1:8080/cells/8/10","10095","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/7/10 but you are at http://127.0.1.1:8080/cells/8/10","0","1780862468177","1780862468178"
"react-baseline-vs-ccrs-v1","001-baseline","4978","1780862529662","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/10","10096","POST","COMMITTED",,"9","1780862529574","1780862529653"
"react-baseline-vs-ccrs-v1","001-baseline","4980","1780862538017","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/9","10097","POST","COMMITTED",,"9","1780862537919","1780862538002"
"react-baseline-vs-ccrs-v1","001-baseline","4982","1780862567397","react_baseline_v1_01","http://127.0.1.1:8080/cells/6/9","10098","POST","COMMITTED",,"9","1780862567323","1780862567392"
"react-baseline-vs-ccrs-v1","001-baseline","4984","1780862573559","react_baseline_v1_01","http://127.0.1.1:8080/cells/5/9","10099","POST","COMMITTED",,"9","1780862573467","1780862573546"
"react-baseline-vs-ccrs-v1","001-baseline","4986","1780862579708","react_baseline_v1_01","http://127.0.1.1:8080/cells/4/9","10100","POST","COMMITTED",,"9","1780862579626","1780862579706"
"react-baseline-vs-ccrs-v1","001-baseline","4988","1780862587329","react_baseline_v1_01","http://127.0.1.1:8080/cells/3/9","10101","POST","COMMITTED",,"9","1780862587243","1780862587320"
"react-baseline-vs-ccrs-v1","001-baseline","4990","1780862593615","react_baseline_v1_01","http://127.0.1.1:8080/cells/3/8","10102","POST","COMMITTED",,"9","1780862593527","1780862593596"
"react-baseline-vs-ccrs-v1","001-baseline","4992","1780862599833","react_baseline_v1_01","http://127.0.1.1:8080/cells/3/7","10103","POST","COMMITTED",,"9","1780862599739","1780862599817"
"react-baseline-vs-ccrs-v1","001-baseline","4994","1780862605840","react_baseline_v1_01","http://127.0.1.1:8080/cells/3/6","10104","POST","COMMITTED",,"9","1780862605739","1780862605818"
"react-baseline-vs-ccrs-v1","001-baseline","4996","1780862613361","react_baseline_v1_01","http://127.0.1.1:8080/cells/2/6","10105","POST","COMMITTED",,"9","1780862613274","1780862613347"
"react-baseline-vs-ccrs-v1","001-baseline","4998","1780862620194","react_baseline_v1_01","http://127.0.1.1:8080/cells/1/6","10106","POST","COMMITTED",,"9","1780862620120","1780862620192"
"react-baseline-vs-ccrs-v1","001-baseline","5000","1780862626767","react_baseline_v1_01","http://127.0.1.1:8080/cells/1/7","10107","POST","COMMITTED",,"9","1780862626689","1780862626763"
"react-baseline-vs-ccrs-v1","001-baseline","5001","1780862632918","react_baseline_v1_01","http://127.0.1.1:8080/cells/0/6","10108","POST","ROLLED_BACK","Graph not found: http://127.0.1.1:8080/cells/0/6","0","1780862632917","1780862632917"
"react-baseline-vs-ccrs-v1","001-baseline","5003","1780862641648","react_baseline_v1_01","http://127.0.1.1:8080/cells/1/6","10109","POST","COMMITTED",,"9","1780862641564","1780862641643"
"react-baseline-vs-ccrs-v1","001-baseline","5005","1780862648745","react_baseline_v1_01","http://127.0.1.1:8080/cells/1/5","10110","POST","COMMITTED",,"9","1780862648659","1780862648734"
"react-baseline-vs-ccrs-v1","001-baseline","5007","1780862655598","react_baseline_v1_01","http://127.0.1.1:8080/cells/1/4","10111","POST","COMMITTED",,"9","1780862655514","1780862655595"
"react-baseline-vs-ccrs-v1","001-baseline","5009","1780862661906","react_baseline_v1_01","http://127.0.1.1:8080/cells/2/4","10112","POST","COMMITTED",,"9","1780862661827","1780862661900"
"react-baseline-vs-ccrs-v1","001-baseline","5011","1780862668454","react_baseline_v1_01","http://127.0.1.1:8080/cells/2/3","10113","POST","COMMITTED",,"9","1780862668384","1780862668452"
"react-baseline-vs-ccrs-v1","001-baseline","5013","1780862674623","react_baseline_v1_01","http://127.0.1.1:8080/cells/2/2","10114","POST","COMMITTED",,"9","1780862674525","1780862674608"
"react-baseline-vs-ccrs-v1","001-baseline","5015","1780862679613","react_baseline_v1_01","http://127.0.1.1:8080/cells/3/2","10115","POST","COMMITTED",,"9","1780862679541","1780862679609"
"react-baseline-vs-ccrs-v1","001-baseline","5017","1780862686209","react_baseline_v1_01","http://127.0.1.1:8080/cells/4/2","10116","POST","COMMITTED",,"9","1780862686115","1780862686199"
"react-baseline-vs-ccrs-v1","001-baseline","5019","1780862691394","react_baseline_v1_01","http://127.0.1.1:8080/cells/5/2","10117","POST","COMMITTED",,"9","1780862691319","1780862691393"
"react-baseline-vs-ccrs-v1","001-baseline","5021","1780862696341","react_baseline_v1_01","http://127.0.1.1:8080/cells/6/2","10118","POST","COMMITTED",,"9","1780862696223","1780862696318"
"react-baseline-vs-ccrs-v1","001-baseline","5023","1780862701200","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/2","10119","POST","COMMITTED",,"9","1780862701103","1780862701200"
"react-baseline-vs-ccrs-v1","001-baseline","5025","1780862706027","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/3","10120","POST","COMMITTED",,"9","1780862705950","1780862706023"
"react-baseline-vs-ccrs-v1","001-baseline","5027","1780862710806","react_baseline_v1_01","http://127.0.1.1:8080/cells/7/4","10121","POST","COMMITTED",,"9","1780862710718","1780862710794"
"react-baseline-vs-ccrs-v1","001-baseline","5029","1780862718490","react_baseline_v1_01","http://127.0.1.1:8080/cells/8/4","10122","POST","COMMITTED",,"9","1780862718403","1780862718487"
"react-baseline-vs-ccrs-v1","001-baseline","5031","1780862723936","react_baseline_v1_01","http://127.0.1.1:8080/cells/8/5","10123","POST","COMMITTED",,"9","1780862723862","1780862723933"
"react-baseline-vs-ccrs-v1","001-baseline","5033","1780862728641","react_baseline_v1_01","http://127.0.1.1:8080/cells/8/6","10124","POST","COMMITTED",,"9","1780862728557","1780862728641"
"react-baseline-vs-ccrs-v1","001-baseline","5035","1780862733491","react_baseline_v1_01","http://127.0.1.1:8080/cells/9/6","10125","POST","COMMITTED",,"9","1780862733410","1780862733488"
"react-baseline-vs-ccrs-v1","001-baseline","5037","1780862738632","react_baseline_v1_01","http://127.0.1.1:8080/cells/10/6","10126","POST","COMMITTED",,"9","1780862738547","1780862738619"
"react-baseline-vs-ccrs-v1","001-baseline","5039","1780862743922","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/6","10127","POST","COMMITTED",,"9","1780862743834","1780862743906"
"react-baseline-vs-ccrs-v1","001-baseline","5041","1780862749155","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/7","10128","POST","COMMITTED",,"9","1780862749081","1780862749150"
"react-baseline-vs-ccrs-v1","001-baseline","5043","1780862754889","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/8","10129","POST","COMMITTED",,"9","1780862754805","1780862754882"
"react-baseline-vs-ccrs-v1","001-baseline","5045","1780862759595","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/9","10130","POST","COMMITTED",,"9","1780862759504","1780862759571"
"react-baseline-vs-ccrs-v1","001-baseline","5047","1780862764512","react_baseline_v1_01","http://127.0.1.1:8080/cells/12/9","10131","POST","COMMITTED",,"9","1780862764434","1780862764511"
"react-baseline-vs-ccrs-v1","001-baseline","5049","1780862829876","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/9","10132","POST","COMMITTED",,"9","1780862829782","1780862829863"
"react-baseline-vs-ccrs-v1","001-baseline","5051","1780862842665","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/10","10133","POST","COMMITTED",,"9","1780862842589","1780862842662"
"react-baseline-vs-ccrs-v1","001-baseline","5053","1780862847596","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/11","10134","POST","COMMITTED",,"9","1780862847511","1780862847592"
"react-baseline-vs-ccrs-v1","001-baseline","5055","1780862853700","react_baseline_v1_01","http://127.0.1.1:8080/cells/10/11","10135","POST","COMMITTED",,"9","1780862853621","1780862853699"
"react-baseline-vs-ccrs-v1","001-baseline","5056","1780862867884","react_baseline_v1_01","http://127.0.1.1:8080/cells/12/11","10136","POST","ROLLED_BACK","Access denied. Cell http://127.0.1.1:8080/cells/12/11 is not accessible from http://127.0.1.1:8080/cells/10/11 (no connection in graph)","0","1780862867882","1780862867883"
"react-baseline-vs-ccrs-v1","001-baseline","5058","1780862878078","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/11","10137","POST","COMMITTED",,"9","1780862877998","1780862878074"
"react-baseline-vs-ccrs-v1","001-baseline","5060","1780862883300","react_baseline_v1_01","http://127.0.1.1:8080/cells/12/11","10138","POST","COMMITTED",,"9","1780862883219","1780862883299"
"react-baseline-vs-ccrs-v1","001-baseline","5062","1780862949499","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/11","10139","POST","COMMITTED",,"9","1780862949403","1780862949485"
"react-baseline-vs-ccrs-v1","001-baseline","5064","1780862957726","react_baseline_v1_01","http://127.0.1.1:8080/cells/10/11","10140","POST","COMMITTED",,"9","1780862957638","1780862957722"
"react-baseline-vs-ccrs-v1","001-baseline","5065","1780862990362","react_baseline_v1_01","http://127.0.1.1:8080/cells/10/11","10141","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/11 but you are at http://127.0.1.1:8080/cells/10/11","0","1780862990361","1780862990361"
"react-baseline-vs-ccrs-v1","001-baseline","5066","1780862994757","react_baseline_v1_01","http://127.0.1.1:8080/cells/10/11","10142","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/11 but you are at http://127.0.1.1:8080/cells/10/11","0","1780862994756","1780862994756"
"react-baseline-vs-ccrs-v1","001-baseline","5067","1780863009360","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/10","10143","POST","ROLLED_BACK","Access denied. Cell http://127.0.1.1:8080/cells/11/10 is not accessible from http://127.0.1.1:8080/cells/10/11 (no connection in graph)","0","1780863009359","1780863009359"
"react-baseline-vs-ccrs-v1","001-baseline","5069","1780863031382","react_baseline_v1_01","http://127.0.1.1:8080/cells/11/11","10144","POST","COMMITTED",,"9","1780863031296","1780863031379"
"react-baseline-vs-ccrs-v1","001-baseline","5071","1780863039689","react_baseline_v1_01","http://127.0.1.1:8080/cells/12/11","10145","POST","COMMITTED",,"9","1780863039605","1780863039686"
"react-baseline-vs-ccrs-v1","002-ccrs","4937","1780859728008","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/0","7545","POST","COMMITTED",,"9","1780859727921","1780859728003"
"react-baseline-vs-ccrs-v1","002-ccrs","4939","1780859732088","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/0/2","7546","POST","COMMITTED",,"9","1780859732007","1780859732084"
"react-baseline-vs-ccrs-v1","002-ccrs","4941","1780859736007","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/1/2","7547","POST","COMMITTED",,"9","1780859735929","1780859736007"
"react-baseline-vs-ccrs-v1","002-ccrs","4943","1780859740820","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/2/2","7548","POST","COMMITTED",,"9","1780859740741","1780859740818"
"react-baseline-vs-ccrs-v1","002-ccrs","4945","1780859749013","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/3/2","7549","POST","COMMITTED",,"9","1780859748939","1780859749011"
"react-baseline-vs-ccrs-v1","002-ccrs","4947","1780859753184","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/4/2","7550","POST","COMMITTED",,"9","1780859753107","1780859753182"
"react-baseline-vs-ccrs-v1","002-ccrs","4949","1780859758372","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/5/2","7551","POST","COMMITTED",,"9","1780859758302","1780859758370"
"react-baseline-vs-ccrs-v1","002-ccrs","4951","1780859762820","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/6/2","7552","POST","COMMITTED",,"9","1780859762744","1780859762816"
"react-baseline-vs-ccrs-v1","002-ccrs","4953","1780859773181","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/7/2","7553","POST","COMMITTED",,"9","1780859773104","1780859773177"
"react-baseline-vs-ccrs-v1","002-ccrs","4955","1780859777450","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/7/3","7554","POST","COMMITTED",,"9","1780859777371","1780859777446"
"react-baseline-vs-ccrs-v1","002-ccrs","4957","1780859782649","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/7/4","7555","POST","COMMITTED",,"9","1780859782574","1780859782645"
"react-baseline-vs-ccrs-v1","002-ccrs","4959","1780859786916","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/8/4","7556","POST","COMMITTED",,"9","1780859786808","1780859786894"
"react-baseline-vs-ccrs-v1","002-ccrs","4961","1780859791310","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/8/5","7557","POST","COMMITTED",,"9","1780859791215","1780859791306"
"react-baseline-vs-ccrs-v1","002-ccrs","4963","1780859795838","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/8/6","7558","POST","COMMITTED",,"9","1780859795750","1780859795827"
"react-baseline-vs-ccrs-v1","002-ccrs","4965","1780859800143","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/9/6","7559","POST","COMMITTED",,"9","1780859800059","1780859800139"
"react-baseline-vs-ccrs-v1","002-ccrs","4967","1780859805277","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/6","7560","POST","COMMITTED",,"9","1780859805197","1780859805264"
"react-baseline-vs-ccrs-v1","002-ccrs","4969","1780859812537","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/6","7561","POST","COMMITTED",,"9","1780859812437","1780859812529"
"react-baseline-vs-ccrs-v1","002-ccrs","4971","1780859825678","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/7","7562","POST","COMMITTED",,"9","1780859825591","1780859825671"
"react-baseline-vs-ccrs-v1","002-ccrs","4973","1780859894636","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/8","7563","POST","COMMITTED",,"9","1780859894538","1780859894610"
"react-baseline-vs-ccrs-v1","002-ccrs","4975","1780859950226","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9","7564","POST","COMMITTED",,"9","1780859950127","1780859950213"
"react-baseline-vs-ccrs-v1","002-ccrs","4977","1780859995386","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10","7565","POST","COMMITTED",,"9","1780859995291","1780859995372"
"react-baseline-vs-ccrs-v1","002-ccrs","4979","1780860008843","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11","7566","POST","COMMITTED",,"9","1780860008728","1780860008810"
"react-baseline-vs-ccrs-v1","002-ccrs","4981","1780860027192","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/11","7567","POST","COMMITTED",,"9","1780860027107","1780860027189"
"react-baseline-vs-ccrs-v1","002-ccrs","4982","1780860038797","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11","7568","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/10 but you are at http://127.0.1.1:8080/cells/10/11","0","1780860038796","1780860038796"
"react-baseline-vs-ccrs-v1","002-ccrs","4983","1780860047636","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/11","7569","POST","ROLLED_BACK","Access denied. Cell http://127.0.1.1:8080/cells/12/11 is not accessible from http://127.0.1.1:8080/cells/10/11 (no connection in graph)","0","1780860047634","1780860047634"
"react-baseline-vs-ccrs-v1","002-ccrs","4985","1780860073458","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11","7570","POST","COMMITTED",,"9","1780860073372","1780860073454"
"react-baseline-vs-ccrs-v1","002-ccrs","4987","1780860095099","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/11","7571","POST","COMMITTED",,"9","1780860095024","1780860095095"
"react-baseline-vs-ccrs-v1","002-ccrs","4989","1780860165937","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11","7572","POST","COMMITTED",,"9","1780860165860","1780860165933"
"react-baseline-vs-ccrs-v1","002-ccrs","4991","1780860176637","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/11","7573","POST","COMMITTED",,"9","1780860176562","1780860176635"
"react-baseline-vs-ccrs-v1","002-ccrs","4992","1780860182130","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10","7574","POST","ROLLED_BACK","Access denied. Cell http://127.0.1.1:8080/cells/11/10 is not accessible from http://127.0.1.1:8080/cells/10/11 (no connection in graph)","0","1780860182129","1780860182129"
"react-baseline-vs-ccrs-v1","002-ccrs","4993","1780860186948","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10","7575","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/11 but you are at http://127.0.1.1:8080/cells/10/11","0","1780860186946","1780860186947"
"react-baseline-vs-ccrs-v1","002-ccrs","4995","1780860193846","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11","7576","POST","COMMITTED",,"9","1780860193770","1780860193843"
"react-baseline-vs-ccrs-v1","002-ccrs","4997","1780860198836","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10","7577","POST","COMMITTED",,"9","1780860198744","1780860198825"
"react-baseline-vs-ccrs-v1","002-ccrs","4999","1780860208289","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9","7578","POST","COMMITTED",,"9","1780860208208","1780860208286"
"react-baseline-vs-ccrs-v1","002-ccrs","5001","1780860213209","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/9","7579","POST","COMMITTED",,"9","1780860213121","1780860213198"
"react-baseline-vs-ccrs-v1","002-ccrs","5003","1780860217916","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9","7580","POST","COMMITTED",,"9","1780860217835","1780860217911"
"react-baseline-vs-ccrs-v1","002-ccrs","5005","1780860223074","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/8","7581","POST","COMMITTED",,"9","1780860222999","1780860223069"
"react-baseline-vs-ccrs-v1","002-ccrs","5007","1780860227759","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/7","7582","POST","COMMITTED",,"9","1780860227683","1780860227758"
"react-baseline-vs-ccrs-v1","002-ccrs","5009","1780860232555","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/6","7583","POST","COMMITTED",,"9","1780860232481","1780860232550"
"react-baseline-vs-ccrs-v1","002-ccrs","5011","1780860237614","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/5","7584","POST","COMMITTED",,"9","1780860237538","1780860237609"
"react-baseline-vs-ccrs-v1","002-ccrs","5013","1780860243887","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/5","7585","POST","COMMITTED",,"9","1780860243812","1780860243881"
"react-baseline-vs-ccrs-v1","002-ccrs","5014","1780860249817","react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/5","7586","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/5 but you are at http://127.0.1.1:8080/cells/12/5","0","1780860249816","1780860249816"
