"batch_id","run_id","line","mase_run_id","type","timestamp","agent","cell","graph","transaction_id","archive_id"
"react-ccrs-mazeV1-04-latest","001-ccrs","4972","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780859894625","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/8",,"-1","6449588"
"react-ccrs-mazeV1-04-latest","001-ccrs","4973","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780859894636","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/8","7563","6449589"
"react-ccrs-mazeV1-04-latest","001-ccrs","4974","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780859950218","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9",,"-1","6449590"
"react-ccrs-mazeV1-04-latest","001-ccrs","4975","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780859950226","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/9","7564","6449591"
"react-ccrs-mazeV1-04-latest","001-ccrs","4976","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780859995380","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10",,"-1","6449592"
"react-ccrs-mazeV1-04-latest","001-ccrs","4977","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780859995386","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/10","7565","6449593"
"react-ccrs-mazeV1-04-latest","001-ccrs","4978","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860008821","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11",,"-1","6449594"
"react-ccrs-mazeV1-04-latest","001-ccrs","4979","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860008843","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/11","7566","6449595"
"react-ccrs-mazeV1-04-latest","001-ccrs","4980","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860027191","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/11",,"-1","6449596"
"react-ccrs-mazeV1-04-latest","001-ccrs","4981","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860027192","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/10/11","7567","6449597"
"react-ccrs-mazeV1-04-latest","001-ccrs","4982","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860038797","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/11","7568","6449598"
"react-ccrs-mazeV1-04-latest","001-ccrs","4983","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860047636","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/12/11","7569","6449599"
"react-ccrs-mazeV1-04-latest","001-ccrs","4984","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860073456","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11",,"-1","6449600"
"react-ccrs-mazeV1-04-latest","001-ccrs","4985","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860073458","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/11","7570","6449601"
"react-ccrs-mazeV1-04-latest","001-ccrs","4986","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860095097","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/11",,"-1","6449602"
"react-ccrs-mazeV1-04-latest","001-ccrs","4987","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860095099","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/12/11","7571","6449603"
"react-ccrs-mazeV1-04-latest","001-ccrs","4988","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860165935","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11",,"-1","6449604"
"react-ccrs-mazeV1-04-latest","001-ccrs","4989","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860165937","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/11","7572","6449605"
"react-ccrs-mazeV1-04-latest","001-ccrs","4990","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860176635","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/11",,"-1","6449606"
"react-ccrs-mazeV1-04-latest","001-ccrs","4991","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860176637","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/10/11","7573","6449607"
"react-ccrs-mazeV1-04-latest","001-ccrs","4992","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860182130","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/10","7574","6449608"
"react-ccrs-mazeV1-04-latest","001-ccrs","4993","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860186948","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/10","7575","6449609"
"react-ccrs-mazeV1-04-latest","001-ccrs","4994","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860193844","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/11",,"-1","6449610"
"react-ccrs-mazeV1-04-latest","001-ccrs","4995","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860193846","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/11","7576","6449611"
"react-ccrs-mazeV1-04-latest","001-ccrs","4996","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860198823","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/10",,"-1","6449612"
"react-ccrs-mazeV1-04-latest","001-ccrs","4997","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860198836","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/10","7577","6449613"
"react-ccrs-mazeV1-04-latest","001-ccrs","4998","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860208287","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9",,"-1","6449614"
"react-ccrs-mazeV1-04-latest","001-ccrs","4999","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860208289","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/9","7578","6449615"
"react-ccrs-mazeV1-04-latest","001-ccrs","5000","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860213199","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/10/9",,"-1","6449616"
"react-ccrs-mazeV1-04-latest","001-ccrs","5001","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860213209","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/10/9","7579","6449617"
