"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-ccrs-mazeV1-04-latest","001-ccrs","16","http://127.0.1.1:8080/cells/10/6","1780859805271","4966","1153","2026-06-07 21:16:45,182","1228","2","1","1","0","201;200","1153;1163","http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","17","http://127.0.1.1:8080/cells/11/6","1780859812533","4968","1228","2026-06-07 21:16:52,425","1449","5","4","1","1","201;200;403;200;200","1228;1238;1303;1319;1384","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","18","http://127.0.1.1:8080/cells/11/7","1780859825677","4970","1449","2026-06-07 21:17:05,564","1795","22","21","1","6","201;200;403;200;200;200;403;200;200;200;200;403;200;403;200;200;200;200;403;200;403;200","1449;1459;1475;1491;1507;1523;1539;1555;1571;1587;1603;1619;1635;1651;1667;1683;1699;1715;1731;1747;1763;1779","http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/7","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","19","http://127.0.1.1:8080/cells/11/8","1780859894625","4972","1795","2026-06-07 21:18:14,534","2191","12","11","1","6","201;200;200;403;403;200;200;403;200;403;403;403","1795;1805;1821;1837;1853;1869;1885;1901;1917;1933;1949;1965","http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","20","http://127.0.1.1:8080/cells/11/9","1780859950218","4974","2191","2026-06-07 21:19:10,121","2505","20","19","1","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403","2191;2201;2217;2233;2249;2265;2281;2297;2313;2329;2345;2361;2377;2393;2409;2425;2441;2457;2473;2489","http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/10","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","21","http://127.0.1.1:8080/cells/11/10","1780859995380","4976","2505","2026-06-07 21:19:55,289","2579","5","4","1","1","201;200;200;200;403","2505;2515;2531;2547;2563","http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","22","http://127.0.1.1:8080/cells/11/11","1780860008821","4978","2579","2026-06-07 21:20:08,724","2701","8","7","1","1","201;200;200;200;200;200;200;403","2579;2589;2605;2621;2637;2653;2669;2685","http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/10/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","23","http://127.0.1.1:8080/cells/10/11","1780860027191","4980","2701","2026-06-07 21:20:27,104","2775","5","4","1","1","201;200;200;200;403","2701;2711;2727;2743;2759","http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/12/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","24","http://127.0.1.1:8080/cells/11/11","1780860073456","4984","2775","2026-06-07 21:20:38,768","2823","3","2","1","3","409;403;403","2775;2791;2807","http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/12/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","25","http://127.0.1.1:8080/cells/12/11","1780860095097","4986","2823","2026-06-07 21:20:47,617","3217","3","2","1","2","403;200;403","2823;2977;2993","http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/11/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","26","http://127.0.1.1:8080/cells/11/11","1780860165935","4988","3217","2026-06-07 21:21:13,347","3759","35","32","3","2","201;200;403;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;201;200;200","3217;3227;3243;3259;3269;3285;3301;3317;3333;3349;3365;3381;3397;3413;3429;3445;3461;3477;3493;3509;3525;3541;3557;3573;3589;3605;3621;3637;3653;3669;3685;3701;3717;3727;3743","http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/12/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","27","http://127.0.1.1:8080/cells/10/11","1780860176635","4990","3759","2026-06-07 21:22:56,559","3865","7","4","3","3","201;200;403;200;409;403;200","3759;3769;3785;3801;3817;3833;3849","http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/10/11;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/10/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","28","http://127.0.1.1:8080/cells/11/11","1780860193844","4994","3865","2026-06-07 21:23:13,752","3891","2","1","1","0","201;200","3865;3875","http://127.0.1.1:8080/cells/11/11;http://127.0.1.1:8080/cells/11/11","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","29","http://127.0.1.1:8080/cells/11/10","1780860198823","4996","3891","2026-06-07 21:23:18,730","3949","4","3","1","1","201;200;200;403","3891;3901;3917;3933","http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/10;http://127.0.1.1:8080/cells/11/9","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","30","http://127.0.1.1:8080/cells/11/9","1780860208287","4998","3949","2026-06-07 21:23:28,185","3975","2","1","1","0","201;200","3949;3959","http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","31","http://127.0.1.1:8080/cells/10/9","1780860213199","5000","3975","2026-06-07 21:23:33,107","4001","2","1","1","0","201;200","3975;3985","http://127.0.1.1:8080/cells/10/9;http://127.0.1.1:8080/cells/10/9","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","32","http://127.0.1.1:8080/cells/11/9","1780860217915","5002","4001","2026-06-07 21:23:37,831","4027","2","1","1","0","201;200","4001;4011","http://127.0.1.1:8080/cells/11/9;http://127.0.1.1:8080/cells/11/9","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","33","http://127.0.1.1:8080/cells/11/8","1780860223073","5004","4027","2026-06-07 21:23:42,975","4053","2","1","1","0","201;200","4027;4037","http://127.0.1.1:8080/cells/11/8;http://127.0.1.1:8080/cells/11/8","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","34","http://127.0.1.1:8080/cells/11/7","1780860227757","5006","4053","2026-06-07 21:23:47,669","4079","2","1","1","0","201;200","4053;4063","http://127.0.1.1:8080/cells/11/7;http://127.0.1.1:8080/cells/11/7","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","35","http://127.0.1.1:8080/cells/11/6","1780860232553","5008","4079","2026-06-07 21:23:52,456","4154","2","1","1","0","201;200","4079;4089","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","36","http://127.0.1.1:8080/cells/11/5","1780860237613","5010","4154","2026-06-07 21:23:57,534","4229","2","1","1","0","201;200","4154;4164","http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/5","target_timestamp_order"
"react-ccrs-mazeV1-04-latest","001-ccrs","37","http://127.0.1.1:8080/cells/12/5","1780860243886","5012","4229","2026-06-07 21:24:03,785","","3","1","2","1","201;200;409","4229;4239;4255","http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5","target_timestamp_order"
