"batch_id","run_id","line","timestamp","agent","graph","transaction_id","trigger","status","error","rule_count","started_at","finished_at"
"react-ccrs-mazeV1-01-latest","001-ccrs","4621","1780847389256","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/0","2329","POST","COMMITTED",,"9","1780847389169","1780847389251"
"react-ccrs-mazeV1-01-latest","001-ccrs","4623","1780847392840","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/0/2","2330","POST","COMMITTED",,"9","1780847392743","1780847392839"
"react-ccrs-mazeV1-01-latest","001-ccrs","4625","1780847396440","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/1/2","2331","POST","COMMITTED",,"9","1780847396351","1780847396430"
"react-ccrs-mazeV1-01-latest","001-ccrs","4627","1780847400111","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/2/2","2332","POST","COMMITTED",,"9","1780847400033","1780847400111"
"react-ccrs-mazeV1-01-latest","001-ccrs","4629","1780847403742","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/3/2","2333","POST","COMMITTED",,"9","1780847403669","1780847403738"
"react-ccrs-mazeV1-01-latest","001-ccrs","4631","1780847407276","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/4/2","2334","POST","COMMITTED",,"9","1780847407201","1780847407275"
"react-ccrs-mazeV1-01-latest","001-ccrs","4633","1780847411696","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/5/2","2335","POST","COMMITTED",,"9","1780847411624","1780847411694"
"react-ccrs-mazeV1-01-latest","001-ccrs","4635","1780847419138","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/6/2","2336","POST","COMMITTED",,"9","1780847419055","1780847419135"
"react-ccrs-mazeV1-01-latest","001-ccrs","4637","1780847422860","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/7/2","2337","POST","COMMITTED",,"9","1780847422777","1780847422851"
"react-ccrs-mazeV1-01-latest","001-ccrs","4639","1780847426854","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/7/3","2338","POST","COMMITTED",,"9","1780847426765","1780847426845"
"react-ccrs-mazeV1-01-latest","001-ccrs","4641","1780847430977","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/7/4","2339","POST","COMMITTED",,"9","1780847430898","1780847430969"
"react-ccrs-mazeV1-01-latest","001-ccrs","4643","1780847435656","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/8/4","2340","POST","COMMITTED",,"9","1780847435578","1780847435656"
"react-ccrs-mazeV1-01-latest","001-ccrs","4645","1780847439322","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/8/5","2341","POST","COMMITTED",,"9","1780847439246","1780847439322"
"react-ccrs-mazeV1-01-latest","001-ccrs","4647","1780847443817","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/8/6","2342","POST","COMMITTED",,"9","1780847443732","1780847443807"
"react-ccrs-mazeV1-01-latest","001-ccrs","4649","1780847448235","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/9/6","2343","POST","COMMITTED",,"9","1780847448152","1780847448225"
"react-ccrs-mazeV1-01-latest","001-ccrs","4651","1780847451984","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/10/6","2344","POST","COMMITTED",,"9","1780847451904","1780847451978"
"react-ccrs-mazeV1-01-latest","001-ccrs","4653","1780847456252","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/11/6","2345","POST","COMMITTED",,"9","1780847456178","1780847456247"
"react-ccrs-mazeV1-01-latest","001-ccrs","4655","1780847463576","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/11/5","2346","POST","COMMITTED",,"9","1780847463492","1780847463576"
"react-ccrs-mazeV1-01-latest","001-ccrs","4657","1780847467590","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/12/5","2347","POST","COMMITTED",,"9","1780847467509","1780847467589"
"react-ccrs-mazeV1-01-latest","001-ccrs","4658","1780847471706","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/12/5","2348","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/11/5 but you are at http://127.0.1.1:8080/cells/12/5","0","1780847471705","1780847471706"
"react-ccrs-mazeV1-01-latest","001-ccrs","4659","1780847489428","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/12/5","2349","POST","COMMITTED",,"9","1780847489349","1780847489426"
"react-ccrs-mazeV1-01-latest","001-ccrs","4661","1780847507668","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/13/5","2350","POST","COMMITTED",,"9","1780847507579","1780847507663"
"react-ccrs-mazeV1-01-latest","001-ccrs","4663","1780847594873","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/14/5","2351","POST","COMMITTED",,"9","1780847594786","1780847594870"
"react-ccrs-mazeV1-01-latest","001-ccrs","4665","1780847645375","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/15/5","2352","POST","COMMITTED",,"9","1780847645291","1780847645373"
"react-ccrs-mazeV1-01-latest","001-ccrs","4667","1780847679196","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/15/6","2353","POST","COMMITTED",,"9","1780847679102","1780847679195"
"react-ccrs-mazeV1-01-latest","001-ccrs","4669","1780847688124","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/15/7","2354","POST","COMMITTED",,"9","1780847688044","1780847688113"
"react-ccrs-mazeV1-01-latest","001-ccrs","4671","1780847698725","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/15/8","2355","POST","COMMITTED",,"9","1780847698646","1780847698723"
"react-ccrs-mazeV1-01-latest","001-ccrs","4673","1780847706793","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/16/8","2356","POST","COMMITTED",,"9","1780847706695","1780847706789"
"react-ccrs-mazeV1-01-latest","001-ccrs","4675","1780847717881","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/17/8","2357","POST","COMMITTED",,"9","1780847717806","1780847717878"
"react-ccrs-mazeV1-01-latest","001-ccrs","4677","1780847725396","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/18/8","2358","POST","COMMITTED",,"9","1780847725323","1780847725393"
"react-ccrs-mazeV1-01-latest","001-ccrs","4679","1780847733692","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/18/9","2359","POST","COMMITTED",,"9","1780847733622","1780847733691"
"react-ccrs-mazeV1-01-latest","001-ccrs","4681","1780847741426","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/19/9","2360","POST","COMMITTED",,"9","1780847741348","1780847741422"
"react-ccrs-mazeV1-01-latest","001-ccrs","4683","1780847746706","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/20/9","2361","POST","COMMITTED",,"9","1780847746634","1780847746703"
"react-ccrs-mazeV1-01-latest","001-ccrs","4685","1780847756887","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/21/9","2362","POST","COMMITTED",,"9","1780847756815","1780847756883"
"react-ccrs-mazeV1-01-latest","001-ccrs","4687","1780847761738","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/21/10","2363","POST","COMMITTED",,"9","1780847761657","1780847761735"
"react-ccrs-mazeV1-01-latest","001-ccrs","4689","1780847773584","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/21/9","2364","POST","COMMITTED",,"9","1780847773509","1780847773579"
"react-ccrs-mazeV1-01-latest","001-ccrs","4691","1780847785316","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/22/9","2365","POST","COMMITTED",,"9","1780847785231","1780847785312"
"react-ccrs-mazeV1-01-latest","001-ccrs","4693","1780847794297","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/23/9","2366","POST","COMMITTED",,"9","1780847794222","1780847794289"
"react-ccrs-mazeV1-01-latest","001-ccrs","4695","1780847801842","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/23/10","2367","POST","COMMITTED",,"9","1780847801771","1780847801839"
"react-ccrs-mazeV1-01-latest","001-ccrs","4697","1780847807375","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/24/10","2368","POST","COMMITTED",,"9","1780847807301","1780847807372"
"react-ccrs-mazeV1-01-latest","001-ccrs","4699","1780847814861","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/25/10","2369","POST","COMMITTED",,"9","1780847814780","1780847814854"
"react-ccrs-mazeV1-01-latest","001-ccrs","4701","1780847822772","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/26/10","2370","POST","COMMITTED",,"9","1780847822691","1780847822769"
"react-ccrs-mazeV1-01-latest","001-ccrs","4703","1780847836219","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/26/11","2371","POST","COMMITTED",,"9","1780847836152","1780847836217"
"react-ccrs-mazeV1-01-latest","001-ccrs","4705","1780847844815","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/27/11","2372","POST","COMMITTED",,"9","1780847844742","1780847844814"
"react-ccrs-mazeV1-01-latest","001-ccrs","4707","1780847850641","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/28/11","2373","POST","COMMITTED",,"9","1780847850562","1780847850636"
"react-ccrs-mazeV1-01-latest","001-ccrs","4709","1780847858273","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/28/12","2374","POST","COMMITTED",,"9","1780847858193","1780847858271"
"react-ccrs-mazeV1-01-latest","001-ccrs","4711","1780847865365","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/28/13","2375","POST","COMMITTED",,"9","1780847865287","1780847865364"
"react-ccrs-mazeV1-01-latest","001-ccrs","4713","1780847873499","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/28/14","2376","POST","COMMITTED",,"9","1780847873426","1780847873498"
"react-ccrs-mazeV1-01-latest","001-ccrs","4715","1780847880826","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/28/15","2377","POST","COMMITTED",,"9","1780847880748","1780847880824"
"react-ccrs-mazeV1-01-latest","001-ccrs","4717","1780847886769","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/15","2378","POST","COMMITTED",,"9","1780847886683","1780847886769"
"react-ccrs-mazeV1-01-latest","001-ccrs","4719","1780847894216","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/16","2379","POST","COMMITTED",,"9","1780847894132","1780847894212"
"react-ccrs-mazeV1-01-latest","001-ccrs","4721","1780847900061","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/30/16","2380","POST","COMMITTED",,"9","1780847899962","1780847900044"
"react-ccrs-mazeV1-01-latest","001-ccrs","4723","1780847905510","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/16","2381","POST","COMMITTED",,"9","1780847905436","1780847905506"
"react-ccrs-mazeV1-01-latest","001-ccrs","4725","1780847913208","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/17","2382","POST","COMMITTED",,"9","1780847913138","1780847913203"
"react-ccrs-mazeV1-01-latest","001-ccrs","4727","1780847918230","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/17","2383","POST","COMMITTED",,"9","1780847918150","1780847918225"
"react-ccrs-mazeV1-01-latest","001-ccrs","4729","1780847925911","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/18","2384","POST","COMMITTED",,"9","1780847925829","1780847925907"
"react-ccrs-mazeV1-01-latest","001-ccrs","4731","1780847934367","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/19","2385","POST","COMMITTED",,"9","1780847934291","1780847934362"
"react-ccrs-mazeV1-01-latest","001-ccrs","4733","1780847942781","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/19","2386","POST","COMMITTED",,"9","1780847942694","1780847942779"
"react-ccrs-mazeV1-01-latest","001-ccrs","4735","1780847949892","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/34/19","2387","POST","COMMITTED",,"9","1780847949803","1780847949889"
"react-ccrs-mazeV1-01-latest","001-ccrs","4737","1780847957494","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/34/20","2388","POST","COMMITTED",,"9","1780847957401","1780847957487"
"react-ccrs-mazeV1-01-latest","001-ccrs","4739","1780847977189","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/34/21","2389","POST","COMMITTED",,"9","1780847977116","1780847977185"
"react-ccrs-mazeV1-01-latest","001-ccrs","4741","1780847983980","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/35/21","2390","POST","COMMITTED",,"9","1780847983906","1780847983976"
"react-ccrs-mazeV1-01-latest","001-ccrs","4743","1780847989608","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/21","2391","POST","COMMITTED",,"9","1780847989526","1780847989604"
"react-ccrs-mazeV1-01-latest","001-ccrs","4745","1780847998756","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/21","2392","POST","COMMITTED",,"9","1780847998676","1780847998755"
"react-ccrs-mazeV1-01-latest","001-ccrs","4746","1780848017175","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/22","2393","POST","ROLLED_BACK","Access denied. Cell http://127.0.1.1:8080/cells/36/22 is not accessible from http://127.0.1.1:8080/cells/37/21 (no connection in graph)","0","1780848017174","1780848017174"
"react-ccrs-mazeV1-01-latest","001-ccrs","4748","1780848032451","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/21","2394","POST","COMMITTED",,"9","1780848032373","1780848032451"
"react-ccrs-mazeV1-01-latest","001-ccrs","4750","1780848041652","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/22","2395","POST","COMMITTED",,"9","1780848041574","1780848041652"
"react-ccrs-mazeV1-01-latest","001-ccrs","4752","1780848050270","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/23","2396","POST","COMMITTED",,"9","1780848050184","1780848050265"
"react-ccrs-mazeV1-01-latest","001-ccrs","4753","1780848058076","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/23","2397","POST","ROLLED_BACK","Access denied. You claim to enter from http://127.0.1.1:8080/cells/36/22 but you are at http://127.0.1.1:8080/cells/36/23","0","1780848058075","1780848058075"
"react-ccrs-mazeV1-01-latest","001-ccrs","4755","1780848128136","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/23","2398","POST","COMMITTED",,"9","1780848128061","1780848128133"
"react-ccrs-mazeV1-01-latest","001-ccrs","4757","1780848152823","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/24","2399","POST","COMMITTED",,"9","1780848152743","1780848152822"
"react-ccrs-mazeV1-01-latest","001-ccrs","4759","1780848223198","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/25","2400","POST","COMMITTED",,"9","1780848223117","1780848223194"
"react-ccrs-mazeV1-01-latest","001-ccrs","4761","1780848229333","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/26","2401","POST","COMMITTED",,"9","1780848229250","1780848229332"
"react-ccrs-mazeV1-01-latest","001-ccrs","4763","1780848262285","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/27","2402","POST","COMMITTED",,"9","1780848262207","1780848262284"
"react-ccrs-mazeV1-01-latest","001-ccrs","4765","1780848270629","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/28","2403","POST","COMMITTED",,"9","1780848270555","1780848270624"
"react-ccrs-mazeV1-01-latest","001-ccrs","4767","1780848283600","react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/37/29","2404","POST","COMMITTED",,"9","1780848283520","1780848283597"
