"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-ccrs-mazeV1-01-latest","001-ccrs","89","http://127.0.1.1:8080/cells/31/26","1780848511112","4800","14764","2026-06-07 18:08:31,012","14874","3","2","1","0","","14764;14773;14859","http://127.0.1.1:8080/cells/31/26;http://127.0.1.1:8080/cells/31/26;http://127.0.1.1:8080/cells/31/27","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","90","http://127.0.1.1:8080/cells/31/27","1780848520156","4802","14874","2026-06-07 18:08:40,049","14984","3","2","1","0","","14874;14883;14969","http://127.0.1.1:8080/cells/31/27;http://127.0.1.1:8080/cells/31/27;http://127.0.1.1:8080/cells/31/28","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","91","http://127.0.1.1:8080/cells/31/28","1780848527696","4804","14984","2026-06-07 18:08:47,611","15094","3","2","1","0","","14984;14993;15079","http://127.0.1.1:8080/cells/31/28;http://127.0.1.1:8080/cells/31/28;http://127.0.1.1:8080/cells/31/29","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","92","http://127.0.1.1:8080/cells/31/29","1780848539378","4806","15094","2026-06-07 18:08:59,263","15223","3","2","1","0","","15094;15103;15208","http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/30/29","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","93","http://127.0.1.1:8080/cells/30/29","1780848547365","4808","15223","2026-06-07 18:09:07,266","15333","3","2","1","0","","15223;15232;15318","http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/29/29","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","94","http://127.0.1.1:8080/cells/29/29","1780848554510","4810","15333","2026-06-07 18:09:14,408","15443","3","2","1","0","","15333;15342;15428","http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/29/28","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","95","http://127.0.1.1:8080/cells/29/28","1780848564654","4812","15443","2026-06-07 18:09:24,564","15538","2","1","1","0","","15443;15452","http://127.0.1.1:8080/cells/29/28;http://127.0.1.1:8080/cells/29/28","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","96","http://127.0.1.1:8080/cells/29/27","1780848571425","4814","15538","2026-06-07 18:09:31,345","15648","3","2","1","0","","15538;15547;15633","http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/26","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","97","http://127.0.1.1:8080/cells/29/26","1780848585983","4816","15648","2026-06-07 18:09:45,883","15758","3","2","1","0","","15648;15657;15743","http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/25","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","98","http://127.0.1.1:8080/cells/29/25","1780848594208","4818","15758","2026-06-07 18:09:54,116","15853","2","1","1","0","","15758;15767","http://127.0.1.1:8080/cells/29/25;http://127.0.1.1:8080/cells/29/25","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","99","http://127.0.1.1:8080/cells/29/24","1780848599801","4820","15853","2026-06-07 18:09:59,690","16167","4","3","1","0","","15853;15862;15929;15944","http://127.0.1.1:8080/cells/29/24;http://127.0.1.1:8080/cells/29/24;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/cells/0","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","100","http://127.0.1.1:8080/cells/29/25","1780848639449","4822","16167","2026-06-07 18:10:39,355","16277","3","2","1","0","","16167;16176;16262","http://127.0.1.1:8080/cells/29/25;http://127.0.1.1:8080/cells/29/25;http://127.0.1.1:8080/cells/29/24","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","101","http://127.0.1.1:8080/cells/29/26","1780848647960","4824","16277","2026-06-07 18:10:47,863","16690","9","7","2","0","","16277;16286;16372;16387;16402;16417;16503;16589;16675","http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/23;http://127.0.1.1:8080/cells/29/23;http://127.0.1.1:8080/cells/29/23;http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/26;http://127.0.1.1:8080/cells/29/27","target_timestamp_order"
