"batch_id","run_id","line","mase_run_id","type","timestamp","agent","cell","graph","transaction_id","archive_id"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","461","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393655138","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/29/16","2622","6475071"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","462","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393722382","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/30/16",,"-1","6475072"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","463","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393722384","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/30/16","2623","6475073"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","464","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393781824","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/31/16",,"-1","6475074"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","465","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393781825","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/31/16","2624","6475075"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","466","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393850113","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/31/17",,"-1","6475076"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","467","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393850115","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/31/17","2625","6475077"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","468","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393905659","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/32/17",,"-1","6475078"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","469","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393905670","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/32/17","2626","6475079"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","470","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393948104","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/32/18",,"-1","6475080"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","471","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393948106","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/32/18","2627","6475081"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","472","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782393993808","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/32/19",,"-1","6475082"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","473","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782393993810","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/32/19","2628","6475083"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","474","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394021297","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/33/19",,"-1","6475084"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","475","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394021300","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/33/19","2629","6475085"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","476","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394078315","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/34/19",,"-1","6475086"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","477","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394078316","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/34/19","2630","6475087"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","478","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394111203","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/34/20",,"-1","6475088"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","479","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394111204","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/34/20","2631","6475089"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","480","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394209716","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/34/21",,"-1","6475090"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","481","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394209718","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/34/21","2632","6475091"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","482","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394220584","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/35/21",,"-1","6475092"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","483","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394220585","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/35/21","2633","6475093"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","484","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394305803","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/21",,"-1","6475094"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","485","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394305808","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/21","2634","6475095"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","486","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394356824","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/22",,"-1","6475096"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","487","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394356828","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/22","2635","6475097"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","488","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394458180","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/23",,"-1","6475098"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","489","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394458181","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/23","2636","6475099"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","490","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394481067","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/23",,"-1","6475100"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","491","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394481067","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/23","2637","6475101"
