"batch_id","run_id","move_sequence","move_cell","move_timestamp","duration_ms","action_count","http_success_count","http_failure_count","get_count","post_count","status_codes"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","139","http://127.0.1.1:8080/cells/36/21","1782394305803","85219","13","13","0","12","1","201;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","140","http://127.0.1.1:8080/cells/36/22","1782394356824","51021","26","23","3","25","1","201;200;200;200;200;200;200;200;403;200;200;200;200;200;200;200;200;403;200;403;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","141","http://127.0.1.1:8080/cells/36/23","1782394458180","101356","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","142","http://127.0.1.1:8080/cells/37/23","1782394481067","22887","8","7","1","7","1","201;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","143","http://127.0.1.1:8080/cells/37/24","1782394513663","32596","21","20","1","20","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","144","http://127.0.1.1:8080/cells/37/25","1782394691762","178099","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","145","http://127.0.1.1:8080/cells/37/26","1782394700064","8302","10","10","0","9","1","201;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","146","http://127.0.1.1:8080/cells/37/27","1782394757473","57409","9","8","1","8","1","201;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","147","http://127.0.1.1:8080/cells/37/28","1782394793335","35862","10","10","0","9","1","201;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","148","http://127.0.1.1:8080/cells/37/29","1782394834058","40723","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","149","http://127.0.1.1:8080/cells/37/30","1782394847995","13937","25","23","2","24","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;403;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","150","http://127.0.1.1:8080/cells/37/31","1782394950097","102102","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","151","http://127.0.1.1:8080/cells/36/31","1782394959128","9031","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","152","http://127.0.1.1:8080/cells/36/32","1782394987198","28070","30","30","0","29","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","153","http://127.0.1.1:8080/cells/36/31","1782395103678","116480","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","154","http://127.0.1.1:8080/cells/35/31","1782395127984","24306","9","7","2","8","1","201;200;200;200;200;200;403;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","155","http://127.0.1.1:8080/cells/35/30","1782395182387","54403","30","24","6","29","1","201;200;200;200;200;403;403;200;403;200;403;200;200;200;200;403;200;200;200;200;200;200;200;200;403;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","156","http://127.0.1.1:8080/cells/35/31","1782395298335","115948","7","6","1","6","1","201;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","157","http://127.0.1.1:8080/cells/36/31","1782395323306","24971","23","21","2","22","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","158","http://127.0.1.1:8080/cells/37/31","1782395420875","97569","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","159","http://127.0.1.1:8080/cells/38/31","1782395434240","13365","7","6","1","6","1","201;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","160","http://127.0.1.1:8080/cells/38/32","1782395463577","29337","9","8","1","8","1","201;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","161","http://127.0.1.1:8080/cells/39/32","1782395499087","35510","3","2","1","2","1","201;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","162","http://127.0.1.1:8080/cells/39/33","1782395511008","11921","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","163","http://127.0.1.1:8080/cells/40/33","1782395521209","10201","32","30","2","30","2","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;403;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","164","http://127.0.1.1:8080/cells/39/33","1782395649258","128049","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","165","http://127.0.1.1:8080/cells/39/34","1782395663189","13931","3","2","1","2","1","201;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","166","http://127.0.1.1:8080/cells/38/34","1782395673758","10569","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","167","http://127.0.1.1:8080/cells/38/35","1782395681833","8075","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","168","http://127.0.1.1:8080/cells/37/35","1782395689132","7299","5","4","1","4","1","201;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","169","http://127.0.1.1:8080/cells/37/36","1782395707572","18440","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","170","http://127.0.1.1:8080/cells/36/36","1782395715391","7819","16","13","3","13","3","201;200;200;403;409;200;201;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","171","http://127.0.1.1:8080/cells/35/36","1782395777689","62298","11","10","1","10","1","201;200;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","172","http://127.0.1.1:8080/cells/34/36","1782395819894","42205","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","173","http://127.0.1.1:8080/cells/33/36","1782395832353","12459","10","9","1","9","1","201;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","174","http://127.0.1.1:8080/cells/33/37","1782395884198","51845","28","28","0","27","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","175","http://127.0.1.1:8080/cells/33/36","1782396003996","119798","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","176","http://127.0.1.1:8080/cells/34/36","1782396019819","15823","25","22","3","24","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;200;200;200;403;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","177","http://127.0.1.1:8080/cells/35/36","1782396149182","129363","16","15","1","15","1","201;200;200;200;200;200;200;200;200;200;403;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","178","http://127.0.1.1:8080/cells/36/36","1782396218727","69545","18","16","2","16","2","201;200;200;200;200;200;200;403;409;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","179","http://127.0.1.1:8080/cells/37/36","1782396309334","90607","21","20","1","20","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","180","http://127.0.1.1:8080/cells/36/36","1782396401422","92088","10","8","2","9","1","201;403;403;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","181","http://127.0.1.1:8080/cells/35/36","1782396442534","41112","6","6","0","5","1","201;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","182","http://127.0.1.1:8080/cells/34/36","1782396467524","24990","9","6","3","8","1","201;200;200;403;200;200;403;403;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","183","http://127.0.1.1:8080/cells/33/36","1782396506771","39247","13","13","0","12","1","201;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","184","http://127.0.1.1:8080/cells/32/36","1782396569678","62907","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","185","http://127.0.1.1:8080/cells/31/36","1782396593802","24124","12","12","0","11","1","201;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","186","http://127.0.1.1:8080/cells/30/36","1782396650157","56355","13","13","0","12","1","201;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","187","http://127.0.1.1:8080/cells/31/36","1782396707618","57461","7","5","2","5","2","201;200;409;200;200;403;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","188","http://127.0.1.1:8080/cells/31/35","1782396774396","66778","30","30","0","29","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","189","http://127.0.1.1:8080/cells/31/36","1782396906534","132138","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","190","http://127.0.1.1:8080/cells/30/36","1782396915186","8652","22","22","0","21","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","191","http://127.0.1.1:8080/cells/31/36","1782397002429","87243","12","11","1","11","1","201;200;200;200;200;200;200;200;200;200;403;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","192","http://127.0.1.1:8080/cells/32/36","1782397048036","45607","10","9","1","9","1","201;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","193","http://127.0.1.1:8080/cells/33/36","1782397085307","37271","10","10","0","9","1","201;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","194","http://127.0.1.1:8080/cells/34/36","1782397125535","40228","15","14","1","14","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","195","http://127.0.1.1:8080/cells/35/36","1782397186267","60732","15","15","0","14","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","196","http://127.0.1.1:8080/cells/36/36","1782397257426","71159","25","25","0","24","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","197","http://127.0.1.1:8080/cells/37/36","1782397406012","148586","30","27","3","29","1","201;200;200;200;200;200;200;200;403;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;403;200;200;200;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","198","http://127.0.1.1:8080/cells/36/36","1782397541030","135018","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","199","http://127.0.1.1:8080/cells/35/36","1782397549150","8120","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","200","http://127.0.1.1:8080/cells/34/36","1782397559579","10429","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","201","http://127.0.1.1:8080/cells/33/36","1782397567077","7498","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","202","http://127.0.1.1:8080/cells/32/36","1782397576849","9772","6","5","1","5","1","201;200;200;403;200;200"
