"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","34","http://127.0.1.1:8080/cells/10/6","1782390434785","267","5944","2026-06-25 14:27:14,672","6039","3","2","1","1","201;200;403","5944;5956;6022","http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","35","http://127.0.1.1:8080/cells/11/6","1782390442650","269","6039","2026-06-25 14:27:22,562","6134","3","2","1","1","201;200;403","6039;6051;6117","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","36","http://127.0.1.1:8080/cells/11/5","1782390452528","271","6134","2026-06-25 14:27:32,412","6212","2","1","1","0","201;200","6134;6146","http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","37","http://127.0.1.1:8080/cells/12/5","1782390458958","273","6212","2026-06-25 14:27:38,858","6320","7","5","2","1","201;200;200;201;200;200;403","6212;6224;6241;6258;6269;6286;6303","http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/4","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","38","http://127.0.1.1:8080/cells/12/4","1782390479125","276","6320","2026-06-25 14:27:59,007","6519","12","11","1","1","201;200;200;200;200;200;200;200;200;200;200;403","6320;6332;6349;6366;6383;6400;6417;6434;6451;6468;6485;6502","http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","39","http://127.0.1.1:8080/cells/12/3","1782390512714","278","6519","2026-06-25 14:28:32,606","6599","5","4","1","1","201;200;200;200;403","6519;6531;6548;6565;6582","http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/11/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","40","http://127.0.1.1:8080/cells/11/3","1782390526768","280","6599","2026-06-25 14:28:46,658","6645","3","2","1","1","201;200;403","6599;6611;6628","http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/10/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","41","http://127.0.1.1:8080/cells/10/3","1782390534545","282","6645","2026-06-25 14:28:54,438","6725","5","4","1","1","201;200;200;200;403","6645;6657;6674;6691;6708","http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","42","http://127.0.1.1:8080/cells/10/2","1782390547821","284","6725","2026-06-25 14:29:07,730","6805","5","4","1","1","201;200;200;200;403","6725;6737;6754;6771;6788","http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/9/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","43","http://127.0.1.1:8080/cells/9/2","1782390562723","286","6805","2026-06-25 14:29:22,633","6834","2","1","1","0","201;200","6805;6817","http://127.0.1.1:8080/cells/9/2;http://127.0.1.1:8080/cells/9/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","44","http://127.0.1.1:8080/cells/9/1","1782390569337","288","6834","2026-06-25 14:29:29,215","7067","14","13","1","0","201;200;200;200;200;200;200;200;200;200;200;200;200;200","6834;6846;6863;6880;6897;6914;6931;6948;6965;6982;6999;7016;7033;7050","http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1;http://127.0.1.1:8080/cells/9/1","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","45","http://127.0.1.1:8080/cells/9/2","1782390604025","290","7067","2026-06-25 14:30:03,917","7113","3","2","1","0","201;200;200","7067;7079;7096","http://127.0.1.1:8080/cells/9/2;http://127.0.1.1:8080/cells/9/2;http://127.0.1.1:8080/cells/9/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","46","http://127.0.1.1:8080/cells/8/2","1782390611752","292","7113","2026-06-25 14:30:11,644","7159","3","2","1","0","201;200;200","7113;7125;7142","http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","47","http://127.0.1.1:8080/cells/7/2","1782390621488","294","7159","2026-06-25 14:30:21,382","7303","3","2","1","0","201;200;200","7159;7171;7237","http://127.0.1.1:8080/cells/7/2;http://127.0.1.1:8080/cells/7/2;http://127.0.1.1:8080/cells/7/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","48","http://127.0.1.1:8080/cells/7/3","1782390629024","296","7303","2026-06-25 14:30:28,911","7447","3","2","1","0","201;200;200","7303;7315;7381","http://127.0.1.1:8080/cells/7/3;http://127.0.1.1:8080/cells/7/3;http://127.0.1.1:8080/cells/7/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","49","http://127.0.1.1:8080/cells/7/4","1782390637491","298","7447","2026-06-25 14:30:37,385","7591","3","2","1","0","201;200;200","7447;7459;7525","http://127.0.1.1:8080/cells/7/4;http://127.0.1.1:8080/cells/7/4;http://127.0.1.1:8080/cells/7/4","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","50","http://127.0.1.1:8080/cells/8/4","1782390645086","300","7591","2026-06-25 14:30:44,989","7669","2","1","1","0","201;200","7591;7603","http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","51","http://127.0.1.1:8080/cells/8/5","1782390650920","302","7669","2026-06-25 14:30:50,816","7747","2","1","1","0","201;200","7669;7681","http://127.0.1.1:8080/cells/8/5;http://127.0.1.1:8080/cells/8/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","52","http://127.0.1.1:8080/cells/8/6","1782390658026","304","7747","2026-06-25 14:30:57,932","7891","3","2","1","0","201;200;200","7747;7759;7825","http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","53","http://127.0.1.1:8080/cells/9/6","1782390666257","306","7891","2026-06-25 14:31:06,140","8101","4","3","1","0","201;200;200;200","7891;7903;7969;8035","http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","54","http://127.0.1.1:8080/cells/10/6","1782390677405","308","8101","2026-06-25 14:31:17,299","8692","12","11","1","3","201;200;200;200;200;200;403;200;403;200;200;403","8101;8113;8179;8245;8311;8377;8443;8460;8526;8543;8609;8675","http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","55","http://127.0.1.1:8080/cells/11/6","1782390711161","310","8692","2026-06-25 14:31:51,035","9909","20","19","1","1","201;200;200;200;200;200;200;200;403;200;200;200;200;200;200;200;200;200;200;200","8692;8704;8770;8836;8902;8968;9034;9100;9166;9183;9249;9315;9381;9447;9513;9579;9645;9711;9777;9843","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","56","http://127.0.1.1:8080/cells/11/5","1782390765312","312","9909","2026-06-25 14:32:45,193","10004","3","2","1","1","201;200;403","9909;9921;9987","http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/12/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","57","http://127.0.1.1:8080/cells/12/5","1782390773004","314","10004","2026-06-25 14:32:52,888","10061","4","2","2","0","201;200;201;200","10004;10016;10033;10044","http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","58","http://127.0.1.1:8080/cells/12/4","1782390784878","317","10061","2026-06-25 14:33:04,763","10175","7","6","1","1","201;200;200;200;200;200;403","10061;10073;10090;10107;10124;10141;10158","http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/4;http://127.0.1.1:8080/cells/12/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","59","http://127.0.1.1:8080/cells/12/3","1782390803837","319","10175","2026-06-25 14:33:23,744","10561","23","22","1","4","201;200;200;200;200;200;200;200;200;403;200;200;200;403;200;200;200;200;200;200;403;200;403","10175;10187;10204;10221;10238;10255;10272;10289;10306;10323;10340;10357;10374;10391;10408;10425;10442;10459;10476;10493;10510;10527;10544","http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/12/2;http://127.0.1.1:8080/cells/12/3;http://127.0.1.1:8080/cells/11/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","60","http://127.0.1.1:8080/cells/11/3","1782390871306","321","10561","2026-06-25 14:34:31,167","10607","3","2","1","0","201;200;200","10561;10573;10590","http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/11/3;http://127.0.1.1:8080/cells/11/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","61","http://127.0.1.1:8080/cells/10/3","1782390878964","323","10607","2026-06-25 14:34:38,851","10874","16","15","1","2","201;200;200;200;200;200;403;200;200;200;200;200;200;200;200;403","10607;10619;10636;10653;10670;10687;10704;10721;10738;10755;10772;10789;10806;10823;10840;10857","http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/3;http://127.0.1.1:8080/cells/10/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","62","http://127.0.1.1:8080/cells/10/2","1782390918971","325","10874","2026-06-25 14:35:18,863","10988","7","6","1","1","201;200;200;200;200;200;403","10874;10886;10903;10920;10937;10954;10971","http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/10/2;http://127.0.1.1:8080/cells/9/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","63","http://127.0.1.1:8080/cells/9/2","1782390937787","327","10988","2026-06-25 14:35:37,671","11017","2","1","1","0","201;200","10988;11000","http://127.0.1.1:8080/cells/9/2;http://127.0.1.1:8080/cells/9/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","64","http://127.0.1.1:8080/cells/8/2","1782390943731","329","11017","2026-06-25 14:35:43,625","11199","11","10","1","1","201;200;200;200;200;200;200;200;200;200;403","11017;11029;11046;11063;11080;11097;11114;11131;11148;11165;11182","http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/8/2;http://127.0.1.1:8080/cells/7/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","65","http://127.0.1.1:8080/cells/7/2","1782391030855","331","11199","2026-06-25 14:37:10,762","11277","2","1","1","0","201;200","11199;11211","http://127.0.1.1:8080/cells/7/2;http://127.0.1.1:8080/cells/7/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","66","http://127.0.1.1:8080/cells/7/3","1782391036090","333","11277","2026-06-25 14:37:15,994","11355","2","1","1","0","201;200","11277;11289","http://127.0.1.1:8080/cells/7/3;http://127.0.1.1:8080/cells/7/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","67","http://127.0.1.1:8080/cells/7/4","1782391041312","335","11355","2026-06-25 14:37:21,222","11499","3","2","1","0","201;200;200","11355;11367;11433","http://127.0.1.1:8080/cells/7/4;http://127.0.1.1:8080/cells/7/4;http://127.0.1.1:8080/cells/7/4","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","68","http://127.0.1.1:8080/cells/8/4","1782391049876","337","11499","2026-06-25 14:37:29,782","11990","9","8","1","1","201;200;200;200;200;200;200;200;403","11499;11511;11577;11643;11709;11775;11841;11907;11973","http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","69","http://127.0.1.1:8080/cells/8/5","1782391071391","339","11990","2026-06-25 14:37:51,267","12068","2","1","1","0","201;200","11990;12002","http://127.0.1.1:8080/cells/8/5;http://127.0.1.1:8080/cells/8/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","70","http://127.0.1.1:8080/cells/8/6","1782391077098","341","12068","2026-06-25 14:37:57,008","12361","6","5","1","1","201;200;200;200;200;403","12068;12080;12146;12212;12278;12344","http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/9/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","71","http://127.0.1.1:8080/cells/9/6","1782391092330","343","12361","2026-06-25 14:38:12,214","12505","3","2","1","0","201;200;200","12361;12373;12439","http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","72","http://127.0.1.1:8080/cells/10/6","1782391099871","345","12505","2026-06-25 14:38:19,733","12600","3","2","1","1","201;200;403","12505;12517;12583","http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","73","http://127.0.1.1:8080/cells/11/6","1782391110583","347","12600","2026-06-25 14:38:30,497","13223","11","10","1","1","201;200;200;200;200;200;200;200;200;200;403","12600;12612;12678;12744;12810;12876;12942;13008;13074;13140;13206","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","74","http://127.0.1.1:8080/cells/11/5","1782391139598","349","13223","2026-06-25 14:38:59,509","13318","3","2","1","1","201;200;403","13223;13235;13301","http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/12/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","75","http://127.0.1.1:8080/cells/12/5","1782391147119","351","13318","2026-06-25 14:39:07,015","13706","6","3","3","1","201;200;400;201;200;200","13318;13330;13347;13563;13574;13640","http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","76","http://127.0.1.1:8080/cells/13/5","1782391301070","354","13706","2026-06-25 14:41:40,958","14149","8","7","1","1","201;200;200;200;200;200;200;403","13706;13718;13787;13856;13925;13994;14063;14132","http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","77","http://127.0.1.1:8080/cells/14/5","1782391324117","356","14149","2026-06-25 14:42:04,012","15817","25","24","1","0","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200","14149;14161;14230;14299;14368;14437;14506;14575;14644;14713;14782;14851;14920;14989;15058;15127;15196;15265;15334;15403;15472;15541;15610;15679;15748","http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","78","http://127.0.1.1:8080/cells/15/5","1782391396731","358","15817","2026-06-25 14:43:16,629","16374","8","7","1","1","201;200;200;200;200;200;403;200","15817;15829;15917;16005;16093;16181;16269;16286","http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/6;http://127.0.1.1:8080/cells/15/5","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","79","http://127.0.1.1:8080/cells/15/4","1782391420159","360","16374","2026-06-25 14:43:40,065","18620","28","27","1","2","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;403;200;200;200;200;200;200","16374;16386;16474;16562;16650;16738;16826;16914;17002;17090;17178;17266;17354;17442;17530;17618;17706;17794;17882;17899;17987;18075;18092;18180;18268;18356;18444;18532","http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/3;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/3;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4;http://127.0.1.1:8080/cells/15/4","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","80","http://127.0.1.1:8080/cells/15/3","1782391506284","362","18620","2026-06-25 14:45:06,204","18808","3","2","1","0","201;200;200","18620;18632;18720","http://127.0.1.1:8080/cells/15/3;http://127.0.1.1:8080/cells/15/3;http://127.0.1.1:8080/cells/15/3","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","81","http://127.0.1.1:8080/cells/15/2","1782391518273","364","18808","2026-06-25 14:45:18,174","19051","4","2","2","1","201;200;409;200","18808;18820;18927;18944","http://127.0.1.1:8080/cells/15/2;http://127.0.1.1:8080/cells/15/2;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/2","target_timestamp_order"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","82","http://127.0.1.1:8080/cells/14/2","1782391533271","367","19051","2026-06-25 14:45:33,179","21490","31","30","1","3","201;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;200;200;200;403;200;200;200;200;200;200;200;200;200;200;403","19051;19063;19151;19239;19327;19415;19503;19591;19679;19767;19855;19943;20031;20119;20136;20224;20312;20400;20488;20576;20593;20681;20769;20857;20945;21033;21121;21209;21297;21385;21473","http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/1;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/1;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/14/2;http://127.0.1.1:8080/cells/15/2","target_timestamp_order"
