"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","35","269","1782390442650","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","36","271","1782390452528","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/5","/cells/11/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","37","273","1782390458958","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/5","/cells/12/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","38","276","1782390479125","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/4","/cells/12/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","39","278","1782390512714","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/3","/cells/12/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","40","280","1782390526768","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/3","/cells/11/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","41","282","1782390534545","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/3","/cells/10/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","42","284","1782390547821","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/2","/cells/10/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","43","286","1782390562723","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/2","/cells/9/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","44","288","1782390569337","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/1","/cells/9/1"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","45","290","1782390604025","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/2","/cells/9/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","46","292","1782390611752","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/2","/cells/8/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","47","294","1782390621488","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/2","/cells/7/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","48","296","1782390629024","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/3","/cells/7/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","49","298","1782390637491","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/4","/cells/7/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","50","300","1782390645086","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/4","/cells/8/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","51","302","1782390650920","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/5","/cells/8/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","52","304","1782390658026","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/6","/cells/8/6"
