"batch_id","run_id","move_sequence","move_cell","move_timestamp","duration_ms","action_count","http_success_count","http_failure_count","get_count","post_count","status_codes"
"react-baseline-vs-ccrs-v2","700-baseline","14","http://127.0.1.1:8080/cells/3/7","1782568672208","5654","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","15","http://127.0.1.1:8080/cells/3/8","1782568677904","5696","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","16","http://127.0.1.1:8080/cells/3/9","1782568683004","5100","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","17","http://127.0.1.1:8080/cells/2/9","1782568692232","9228","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","18","http://127.0.1.1:8080/cells/2/10","1782568698005","5773","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","19","http://127.0.1.1:8080/cells/1/10","1782568703394","5389","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","20","http://127.0.1.1:8080/cells/2/10","1782568711317","7923","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","21","http://127.0.1.1:8080/cells/2/11","1782568716858","5541","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","22","http://127.0.1.1:8080/cells/2/10","1782568724242","7384","8","8","0","7","1","201;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","23","http://127.0.1.1:8080/cells/2/9","1782568742694","18452","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","24","http://127.0.1.1:8080/cells/3/9","1782568750315","7621","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","25","http://127.0.1.1:8080/cells/4/9","1782568755457","5142","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","26","http://127.0.1.1:8080/cells/5/9","1782568762445","6988","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","27","http://127.0.1.1:8080/cells/5/8","1782568769946","7501","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","28","http://127.0.1.1:8080/cells/5/7","1782568777540","7594","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","29","http://127.0.1.1:8080/cells/5/6","1782568787172","9632","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","30","http://127.0.1.1:8080/cells/5/5","1782568794682","7510","12","12","0","11","1","201;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","31","http://127.0.1.1:8080/cells/5/4","1782568825314","30632","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","32","http://127.0.1.1:8080/cells/5/3","1782568839109","13795","21","21","0","20","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","33","http://127.0.1.1:8080/cells/5/2","1782568891105","51996","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","34","http://127.0.1.1:8080/cells/4/2","1782568896334","5229","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","35","http://127.0.1.1:8080/cells/3/2","1782568901288","4954","6","6","0","5","1","201;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","36","http://127.0.1.1:8080/cells/2/2","1782568914831","13543","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","37","http://127.0.1.1:8080/cells/1/2","1782568920703","5872","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","38","http://127.0.1.1:8080/cells/0/2","1782568928148","7445","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","39","http://127.0.1.1:8080/cells/0","1782568933743","5595","23","23","0","22","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","40","http://127.0.1.1:8080/cells/0/2","1782568990455","56712","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","41","http://127.0.1.1:8080/cells/1/2","1782568997911","7456","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","42","http://127.0.1.1:8080/cells/2/2","1782569004838","6927","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","43","http://127.0.1.1:8080/cells/2/3","1782569009902","5064","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","44","http://127.0.1.1:8080/cells/2/4","1782569014592","4690","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","45","http://127.0.1.1:8080/cells/1/4","1782569021573","6981","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","46","http://127.0.1.1:8080/cells/1/5","1782569028600","7027","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","47","http://127.0.1.1:8080/cells/1/6","1782569033559","4959","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","48","http://127.0.1.1:8080/cells/1/7","1782569038442","4883","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","49","http://127.0.1.1:8080/cells/1/6","1782569046497","8055","4","3","1","2","2","400;201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","50","http://127.0.1.1:8080/cells/2/6","1782569053299","6802","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","51","http://127.0.1.1:8080/cells/3/6","1782569060852","7553","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","52","http://127.0.1.1:8080/cells/3/7","1782569066646","5794","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","53","http://127.0.1.1:8080/cells/3/8","1782569073489","6843","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","54","http://127.0.1.1:8080/cells/3/9","1782569078230","4741","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","55","http://127.0.1.1:8080/cells/2/9","1782569083261","5031","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","56","http://127.0.1.1:8080/cells/2/10","1782569087751","4490","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","57","http://127.0.1.1:8080/cells/1/10","1782569092205","4454","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","58","http://127.0.1.1:8080/cells/2/10","1782569105829","13624","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","59","http://127.0.1.1:8080/cells/2/11","1782569116384","10555","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","60","http://127.0.1.1:8080/cells/2/10","1782569126927","10543","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","61","http://127.0.1.1:8080/cells/1/10","1782569133766","6839","22","22","0","21","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","62","http://127.0.1.1:8080/cells/2/10","1782569180869","47103","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","63","http://127.0.1.1:8080/cells/2/9","1782569187553","6684","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","64","http://127.0.1.1:8080/cells/3/9","1782569192310","4757","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","65","http://127.0.1.1:8080/cells/4/9","1782569196960","4650","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","66","http://127.0.1.1:8080/cells/5/9","1782569204071","7111","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","67","http://127.0.1.1:8080/cells/5/8","1782569211261","7190","3","2","1","1","2","400;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","68","http://127.0.1.1:8080/cells/5/7","1782569216227","4966","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","69","http://127.0.1.1:8080/cells/5/6","1782569223315","7088","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","70","http://127.0.1.1:8080/cells/5/5","1782569229926","6611","12","12","0","11","1","201;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","71","http://127.0.1.1:8080/cells/5/4","1782569258199","28273","12","12","0","11","1","201;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","72","http://127.0.1.1:8080/cells/5/3","1782569284877","26678","18","18","0","17","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","73","http://127.0.1.1:8080/cells/5/2","1782569323925","39048","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","74","http://127.0.1.1:8080/cells/6/2","1782569329872","5947","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","75","http://127.0.1.1:8080/cells/7/2","1782569334745","4873","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","76","http://127.0.1.1:8080/cells/7/3","1782569340033","5288","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","77","http://127.0.1.1:8080/cells/7/4","1782569344753","4720","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","78","http://127.0.1.1:8080/cells/8/4","1782569349566","4813","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","79","http://127.0.1.1:8080/cells/8/5","1782569356321","6755","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","80","http://127.0.1.1:8080/cells/8/6","1782569361832","5511","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","81","http://127.0.1.1:8080/cells/7/6","1782569367627","5795","11","11","0","10","1","201;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","82","http://127.0.1.1:8080/cells/8/6","1782569392499","24872","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","83","http://127.0.1.1:8080/cells/9/6","1782569398053","5554","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","84","http://127.0.1.1:8080/cells/10/6","1782569405360","7307","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","85","http://127.0.1.1:8080/cells/11/6","1782569410670","5310","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","86","http://127.0.1.1:8080/cells/11/7","1782569415548","4878","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","87","http://127.0.1.1:8080/cells/11/8","1782569420661","5113","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","88","http://127.0.1.1:8080/cells/11/9","1782569427793","7132","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","89","http://127.0.1.1:8080/cells/11/10","1782569433204","5411","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","90","http://127.0.1.1:8080/cells/11/11","1782569437960","4756","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","91","http://127.0.1.1:8080/cells/10/11","1782569442933","4973","14","14","0","13","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","92","http://127.0.1.1:8080/cells/11/11","1782569474975","32042","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","93","http://127.0.1.1:8080/cells/12/11","1782569487059","12084","25","25","0","24","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","94","http://127.0.1.1:8080/cells/11/11","1782569554282","67223","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","95","http://127.0.1.1:8080/cells/10/11","1782569562103","7821","26","26","0","25","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","96","http://127.0.1.1:8080/cells/11/11","1782569625512","63409","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","97","http://127.0.1.1:8080/cells/12/11","1782569631397","5885","15","15","0","14","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","98","http://127.0.1.1:8080/cells/11/11","1782569666007","34610","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","99","http://127.0.1.1:8080/cells/11/10","1782569671805","5798","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","100","http://127.0.1.1:8080/cells/11/9","1782569679296","7491","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","101","http://127.0.1.1:8080/cells/11/8","1782569684296","5000","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","102","http://127.0.1.1:8080/cells/11/7","1782569691515","7219","8","7","1","7","1","201;200;200;200;200;200;403;200"
"react-baseline-vs-ccrs-v2","700-baseline","103","http://127.0.1.1:8080/cells/11/6","1782569714054","22539","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","104","http://127.0.1.1:8080/cells/11/5","1782569719106","5052","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","105","http://127.0.1.1:8080/cells/12/5","1782569724583","5477","9","7","2","6","3","201;200;409;200;409;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","106","http://127.0.1.1:8080/cells/12/4","1782569748578","23995","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","107","http://127.0.1.1:8080/cells/12/3","1782569755984","7406","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","108","http://127.0.1.1:8080/cells/11/3","1782569764119","8135","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","109","http://127.0.1.1:8080/cells/10/3","1782569769462","5343","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","110","http://127.0.1.1:8080/cells/10/2","1782569775997","6535","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","111","http://127.0.1.1:8080/cells/9/2","1782569781123","5126","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","112","http://127.0.1.1:8080/cells/8/2","1782569786569","5446","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","113","http://127.0.1.1:8080/cells/7/2","1782569791810","5241","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","114","http://127.0.1.1:8080/cells/7/3","1782569800343","8533","3","2","1","1","2","400;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","115","http://127.0.1.1:8080/cells/7/4","1782569806162","5819","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","116","http://127.0.1.1:8080/cells/8/4","1782569811463","5301","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","117","http://127.0.1.1:8080/cells/8/5","1782569816844","5381","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","118","http://127.0.1.1:8080/cells/8/6","1782569821964","5120","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","119","http://127.0.1.1:8080/cells/9/6","1782569827258","5294","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","120","http://127.0.1.1:8080/cells/10/6","1782569835953","8695","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","121","http://127.0.1.1:8080/cells/11/6","1782569844590","8637","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","122","http://127.0.1.1:8080/cells/11/7","1782569849730","5140","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","123","http://127.0.1.1:8080/cells/11/8","1782569855334","5604","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","124","http://127.0.1.1:8080/cells/11/9","1782569863086","7752","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","125","http://127.0.1.1:8080/cells/10/9","1782569868298","5212","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","126","http://127.0.1.1:8080/cells/11/9","1782569876806","8508","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","127","http://127.0.1.1:8080/cells/11/10","1782569882704","5898","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","128","http://127.0.1.1:8080/cells/11/11","1782569887971","5267","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","129","http://127.0.1.1:8080/cells/12/11","1782569897640","9669","29","29","0","28","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","130","http://127.0.1.1:8080/cells/11/11","1782569979357","81717","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","131","http://127.0.1.1:8080/cells/10/11","1782569985061","5704","25","25","0","24","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","132","http://127.0.1.1:8080/cells/11/11","1782570044207","59146","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","133","http://127.0.1.1:8080/cells/11/10","1782570050034","5827","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","134","http://127.0.1.1:8080/cells/11/9","1782570055918","5884","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","135","http://127.0.1.1:8080/cells/11/8","1782570063420","7502","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","136","http://127.0.1.1:8080/cells/11/7","1782570074652","11232","12","10","2","10","2","400;200;201;200;200;200;200;200;200;200;403;200"
"react-baseline-vs-ccrs-v2","700-baseline","137","http://127.0.1.1:8080/cells/11/6","1782570099212","24560","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","138","http://127.0.1.1:8080/cells/11/5","1782570104978","5766","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","139","http://127.0.1.1:8080/cells/12/5","1782570109976","4998","15","11","4","10","5","201;200;409;200;409;200;201;200;403;409;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","140","http://127.0.1.1:8080/cells/12/4","1782570152274","42298","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","141","http://127.0.1.1:8080/cells/12/3","1782570164305","12031","5","4","1","3","2","400;201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","142","http://127.0.1.1:8080/cells/11/3","1782570175039","10734","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","143","http://127.0.1.1:8080/cells/10/3","1782570183201","8162","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","144","http://127.0.1.1:8080/cells/10/2","1782570190998","7797","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","145","http://127.0.1.1:8080/cells/9/2","1782570196438","5440","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","146","http://127.0.1.1:8080/cells/8/2","1782570202032","5594","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","147","http://127.0.1.1:8080/cells/7/2","1782570209190","7158","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","148","http://127.0.1.1:8080/cells/7/3","1782570215165","5975","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","149","http://127.0.1.1:8080/cells/7/4","1782570222780","7615","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","150","http://127.0.1.1:8080/cells/8/4","1782570229442","6662","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","151","http://127.0.1.1:8080/cells/8/5","1782570235097","5655","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","152","http://127.0.1.1:8080/cells/8/6","1782570240678","5581","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","153","http://127.0.1.1:8080/cells/7/6","1782570248182","7504","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","154","http://127.0.1.1:8080/cells/8/6","1782570255531","7349","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","155","http://127.0.1.1:8080/cells/9/6","1782570263482","7951","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","156","http://127.0.1.1:8080/cells/10/6","1782570271089","7607","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","157","http://127.0.1.1:8080/cells/11/6","1782570276577","5488","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","158","http://127.0.1.1:8080/cells/11/5","1782570283725","7148","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","159","http://127.0.1.1:8080/cells/12/5","1782570289158","5433","3","2","1","1","2","201;200;400"
"react-baseline-vs-ccrs-v2","700-baseline","160","http://127.0.1.1:8080/cells/12/4","1782570348581","59423","22","17","5","18","4","422;200;400;200;409;200;200;403;200;200;200;200;200;200;200;200;200;200;403;200;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","161","http://127.0.1.1:8080/cells/12/3","1782570354175","5594","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","162","http://127.0.1.1:8080/cells/11/3","1782570360124","5949","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","163","http://127.0.1.1:8080/cells/10/3","1782570367913","7789","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","164","http://127.0.1.1:8080/cells/10/2","1782570380775","12862","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","165","http://127.0.1.1:8080/cells/9/2","1782570388927","8152","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","166","http://127.0.1.1:8080/cells/8/2","1782570394632","5705","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","167","http://127.0.1.1:8080/cells/7/2","1782570400132","5500","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","168","http://127.0.1.1:8080/cells/6/2","1782570405625","5493","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","169","http://127.0.1.1:8080/cells/5/2","1782570413414","7789","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","170","http://127.0.1.1:8080/cells/4/2","1782570419020","5606","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","171","http://127.0.1.1:8080/cells/3/2","1782570424931","5911","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","172","http://127.0.1.1:8080/cells/2/2","1782570433502","8571","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","173","http://127.0.1.1:8080/cells/1/2","1782570439579","6077","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","174","http://127.0.1.1:8080/cells/0/2","1782570447617","8038","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","175","http://127.0.1.1:8080/cells/0","1782570456380","8763","20","19","1","18","2","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;409;200"
"react-baseline-vs-ccrs-v2","700-baseline","176","http://127.0.1.1:8080/cells/0/2","1782570508451","52071","6","5","1","4","2","201;200;200;409;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","177","http://127.0.1.1:8080/cells/1/2","1782570525319","16868","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","178","http://127.0.1.1:8080/cells/2/2","1782570533457","8138","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","179","http://127.0.1.1:8080/cells/3/2","1782570540852","7395","14","13","1","13","1","201;200;200;200;200;200;200;200;403;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","180","http://127.0.1.1:8080/cells/4/2","1782570576092","35240","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","181","http://127.0.1.1:8080/cells/4/1","1782570584285","8193","6","6","0","5","1","201;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","182","http://127.0.1.1:8080/cells/4/2","1782570603014","18729","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","183","http://127.0.1.1:8080/cells/5/2","1782570608442","5428","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","184","http://127.0.1.1:8080/cells/6/2","1782570617736","9294","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","185","http://127.0.1.1:8080/cells/7/2","1782570624108","6372","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","186","http://127.0.1.1:8080/cells/7/3","1782570631917","7809","2","2","0","1","1","201;200"
