"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v2","700-baseline","72","4902","1782569284877","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/5/3","/cells/5/3"
"react-baseline-vs-ccrs-v2","700-baseline","73","4904","1782569323925","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/5/2","/cells/5/2"
"react-baseline-vs-ccrs-v2","700-baseline","74","4906","1782569329872","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/6/2","/cells/6/2"
"react-baseline-vs-ccrs-v2","700-baseline","75","4908","1782569334745","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/2","/cells/7/2"
"react-baseline-vs-ccrs-v2","700-baseline","76","4910","1782569340033","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/3","/cells/7/3"
"react-baseline-vs-ccrs-v2","700-baseline","77","4912","1782569344753","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/4","/cells/7/4"
"react-baseline-vs-ccrs-v2","700-baseline","78","4914","1782569349566","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/4","/cells/8/4"
"react-baseline-vs-ccrs-v2","700-baseline","79","4916","1782569356321","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/5","/cells/8/5"
"react-baseline-vs-ccrs-v2","700-baseline","80","4918","1782569361832","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/6","/cells/8/6"
"react-baseline-vs-ccrs-v2","700-baseline","81","4920","1782569367627","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/6","/cells/7/6"
"react-baseline-vs-ccrs-v2","700-baseline","82","4922","1782569392499","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/6","/cells/8/6"
"react-baseline-vs-ccrs-v2","700-baseline","83","4924","1782569398053","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/9/6","/cells/9/6"
"react-baseline-vs-ccrs-v2","700-baseline","84","4926","1782569405360","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/6","/cells/10/6"
"react-baseline-vs-ccrs-v2","700-baseline","85","4928","1782569410670","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v2","700-baseline","86","4930","1782569415548","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/7","/cells/11/7"
"react-baseline-vs-ccrs-v2","700-baseline","87","4932","1782569420661","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/8","/cells/11/8"
"react-baseline-vs-ccrs-v2","700-baseline","88","4934","1782569427793","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/9","/cells/11/9"
"react-baseline-vs-ccrs-v2","700-baseline","89","4936","1782569433204","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/10","/cells/11/10"
"react-baseline-vs-ccrs-v2","700-baseline","90","4938","1782569437960","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","91","4940","1782569442933","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/11","/cells/10/11"
"react-baseline-vs-ccrs-v2","700-baseline","92","4942","1782569474975","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","93","4944","1782569487059","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/11","/cells/12/11"
"react-baseline-vs-ccrs-v2","700-baseline","94","4946","1782569554282","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","95","4948","1782569562103","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/11","/cells/10/11"
"react-baseline-vs-ccrs-v2","700-baseline","96","4950","1782569625512","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","97","4952","1782569631397","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/11","/cells/12/11"
"react-baseline-vs-ccrs-v2","700-baseline","98","4954","1782569666007","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","99","4956","1782569671805","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/10","/cells/11/10"
"react-baseline-vs-ccrs-v2","700-baseline","100","4958","1782569679296","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/9","/cells/11/9"
"react-baseline-vs-ccrs-v2","700-baseline","101","4960","1782569684296","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/8","/cells/11/8"
"react-baseline-vs-ccrs-v2","700-baseline","102","4962","1782569691515","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/7","/cells/11/7"
"react-baseline-vs-ccrs-v2","700-baseline","103","4964","1782569714054","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v2","700-baseline","104","4966","1782569719106","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/5","/cells/11/5"
"react-baseline-vs-ccrs-v2","700-baseline","105","4968","1782569724583","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/5","/cells/12/5"
"react-baseline-vs-ccrs-v2","700-baseline","106","4972","1782569748578","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/4","/cells/12/4"
"react-baseline-vs-ccrs-v2","700-baseline","107","4974","1782569755984","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/3","/cells/12/3"
"react-baseline-vs-ccrs-v2","700-baseline","108","4976","1782569764119","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/3","/cells/11/3"
"react-baseline-vs-ccrs-v2","700-baseline","109","4978","1782569769462","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/3","/cells/10/3"
"react-baseline-vs-ccrs-v2","700-baseline","110","4980","1782569775997","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/2","/cells/10/2"
"react-baseline-vs-ccrs-v2","700-baseline","111","4982","1782569781123","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/9/2","/cells/9/2"
"react-baseline-vs-ccrs-v2","700-baseline","112","4984","1782569786569","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/2","/cells/8/2"
"react-baseline-vs-ccrs-v2","700-baseline","113","4986","1782569791810","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/2","/cells/7/2"
"react-baseline-vs-ccrs-v2","700-baseline","114","4988","1782569800343","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/3","/cells/7/3"
"react-baseline-vs-ccrs-v2","700-baseline","115","4990","1782569806162","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/4","/cells/7/4"
"react-baseline-vs-ccrs-v2","700-baseline","116","4992","1782569811463","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/4","/cells/8/4"
"react-baseline-vs-ccrs-v2","700-baseline","117","4994","1782569816844","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/5","/cells/8/5"
"react-baseline-vs-ccrs-v2","700-baseline","118","4996","1782569821964","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/6","/cells/8/6"
"react-baseline-vs-ccrs-v2","700-baseline","119","4998","1782569827258","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/9/6","/cells/9/6"
"react-baseline-vs-ccrs-v2","700-baseline","120","5000","1782569835953","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/6","/cells/10/6"
"react-baseline-vs-ccrs-v2","700-baseline","121","5002","1782569844590","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v2","700-baseline","122","5004","1782569849730","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/7","/cells/11/7"
"react-baseline-vs-ccrs-v2","700-baseline","123","5006","1782569855334","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/8","/cells/11/8"
"react-baseline-vs-ccrs-v2","700-baseline","124","5008","1782569863086","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/9","/cells/11/9"
"react-baseline-vs-ccrs-v2","700-baseline","125","5010","1782569868298","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/9","/cells/10/9"
"react-baseline-vs-ccrs-v2","700-baseline","126","5012","1782569876806","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/9","/cells/11/9"
